dont_skip_probab;entry_test_price;prediction;test_price;timeStamp;volume
0.07199999690055847;4046.16;4045.409912109375;4043.7;1553301000;0.01
0.08500000089406967;4043.7;4041.469970703125;4046.0;1553304000;4.07
0.08500000089406967;4046.0;4045.89990234375;4063.5;1553307000;10.67
0.10000000149011612;4063.5;4066.4599609375;4062.4;1553310000;1.96
0.09300000220537186;4062.4;4064.830078125;4059.86;1553313000;0.81
0.07900000363588333;4059.86;4060.5400390625;4058.7;1553316000;0.21
0.08100000023841858;4058.7;4056.14990234375;4072.6;1553319000;0.65
0.10100000351667404;4072.6;4067.389892578125;4068.58;1553322000;3.0
0.13699999451637268;4068.58;4074.989990234375;4067.67;1553325000;1.82
0.07800000160932541;4067.67;4068.090087890625;4071.3;1553328000;0.28
0.10999999940395355;4071.3;4065.010009765625;4068.6;1553331000;3.59
0.0860000029206276;4068.6;4070.31005859375;4052.05;1553334000;0.19
0.164000004529953;4052.05;4059.6298828125;4052.1;1553337000;8.15
0.12099999934434891;4052.1;4044.580078125;4059.3;1553340000;3.57
0.10499999672174454;4059.3;4054.18994140625;4044.3;1553343000;5.02
0.1899999976158142;4044.3;4055.169921875;4048.0;1553346000;4.16
0.11400000005960464;4048.0;4041.5;4048.6;1553349000;4.35
0.10400000214576721;4048.6;4052.27001953125;4049.4;1553352000;0.71
0.07400000095367432;4049.4;4048.89990234375;4055.4;1553355000;2.13
0.0860000029206276;4055.4;4057.050048828125;4058.0;1553358000;0.47
0.19300000369548798;4058.0;4053.550048828125;4051.9;1553361000;65.32
0.07400000095367432;4051.9;4051.0;4052.0;1553364000;1.33
0.07100000232458115;4052.0;4051.6201171875;4051.37;1553367000;0.01
0.07900000363588333;4051.37;4051.81005859375;4051.8;1553370000;0.68
0.07500000298023224;4051.8;4050.85009765625;4051.2;1553373000;1.48
0.07199999690055847;4051.2;4050.56005859375;4061.7;1553376000;0.0
0.2720000147819519;4061.7;4053.300048828125;4057.5;1553379000;240.89
0.12099999934434891;4057.5;4062.760009765625;4064.73;1553382000;0.74
0.08399999886751175;4064.73;4061.89990234375;4056.9;1553385000;1.65
0.07999999821186066;4056.9;4057.52001953125;4055.3;1553388000;0.68
0.08399999886751175;4055.3;4056.7099609375;4047.0;1553391000;0.58
0.12800000607967377;4047.0;4051.469970703125;4044.13;1553394000;5.9
0.09200000017881393;4044.13;4039.47998046875;4044.1;1553397000;0.22
0.0729999989271164;4044.1;4043.2900390625;4044.2;1553400000;0.24
0.07900000363588333;4044.2;4044.89990234375;4044.2;1553403000;0.06
0.07800000160932541;4044.2;4044.610107421875;4040.0;1553406000;0.5
0.09000000357627869;4040.0;4041.360107421875;4040.6;1553409000;3.13
0.07000000029802322;4040.6;4040.60009765625;4039.6;1553412000;0.45
0.07100000232458115;4039.6;4039.43994140625;4039.2;1553415000;1.5
0.07800000160932541;4039.2;4039.639892578125;4049.0;1553418000;0.27
0.09200000017881393;4049.0;4045.340087890625;4050.0;1553421000;3.18
0.07599999755620956;4050.0;4048.31005859375;4053.4;1553424000;0.29
0.0989999994635582;4053.4;4056.139892578125;4042.7;1553427000;2.25
0.1340000033378601;4042.7;4048.31005859375;4046.39;1553430000;3.7
0.08900000154972076;4046.39;4042.169921875;4054.43;1553433000;0.05
0.09099999815225601;4054.43;4050.47998046875;4051.6;1553436000;1.98
0.08299999684095383;4051.6;4052.840087890625;4044.2;1553439000;0.19
0.13099999725818634;4044.2;4050.320068359375;4042.8;1553442000;0.85
0.07100000232458115;4042.8;4042.64990234375;4043.22;1553445000;1.38
0.07900000363588333;4043.22;4041.590087890625;4042.4;1553448000;2.58
0.0949999988079071;4042.4;4044.419921875;4034.9;1553451000;3.14
0.12600000202655792;4034.9;4039.719970703125;4039.49;1553454000;3.79
0.08900000154972076;4039.49;4036.080078125;4027.68;1553457000;2.65
0.08900000154972076;4027.68;4028.449951171875;4024.2;1553460000;4.51
0.18299999833106995;4024.2;4024.6201171875;4041.4;1553463000;44.06
